codemp,prfawb,numawb,oriawb,desawb,OrgPais,DestPais,ZonaOrig,ZonaDest,OficinaOriCap,OficinaDesCap,PosOri,PosDes,tramo,escala,codpro,dsc_producto,codage,posage,NomAge,codshp,posshp,NomShp,dnmvue,numvue,tipvue,FecVue,FchDsp,FchEta,ChWei_BK,GrWei_BK,chwei_awb,grwei_awb,chwei,grwei,HayWhr,GrRev,NetRev,CostoAllot,Interl,Comision,Others_Incomes,DueCarrier,GrossRevSinProrr,SalesRevSinProrr,NetRevSinProrr,matricula,material,Tramos,ChWeiTotAWB,GrWeiTotAWB,TipoServicio,PasaSCL,PasaMIA,PasaLAX,PasaJFK,PasaMEX,PasaGDL,Actualizacion,shsh,prioCpty,FeedbackOp,TipVueRCP,TpotarBk,StsRva,FchWhr,Bode,Piezas,Piezas_BK
45,45,90944921,PDX,LIM,USA,Peru,NA_USA_West,SA_Peru,LAX,LIM,SFO,LIM,2,2,1,CARGA GENERAL,633484,SFO,JAVELIN LOGISTICS CORPORATION.,879267,D44,JAVELIN LOGISTICS CORPORATION.,LA,2609,P,01-11-12 0:00,01-11-12 12:41,01-11-12 23:40,77,34,78,33.5,85,34,1,459,653.5,0,-40,0,0,169.5,459,693.5,653.5,CC-CXK,B767-300,PDX-SFO-LIM,78,33.5,Only Pax,NO,NO,NO,NO,NO,NO,05-11-12 3:08,1,1,,,PESO,Flown,10/30/2012 21:14:00,SFO,2,2
45,45,90944932,PDX,UIO,USA,Ecuador,NA_USA_West,SA_Ecuador_UIO,LAX,UIO,PDX,SFO,1,1,1,CARGA GENERAL,633484,SFO,JAVELIN LOGISTICS CORPORATION.,930101,D44,JAVELIN LOGISTICS CORPORATION.,QJ,4,E,30-10-12 0:00,30-10-12 6:00,01-11-12 22:38,5,3,6,2.5,5,2,1,0,0,0,0,0,0,0,75,110,65,,,PDX-SFO-LIM-UIO,6,2.5,Only Pax,NO,NO,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,11-01-12 22:38,SFO,1,1
45,45,90944932,PDX,UIO,USA,Ecuador,NA_USA_West,SA_Ecuador_UIO,LAX,UIO,SFO,LIM,2,2,1,CARGA GENERAL,633484,SFO,JAVELIN LOGISTICS CORPORATION.,930101,D44,JAVELIN LOGISTICS CORPORATION.,LA,2609,P,03-11-12 0:00,03-11-12 12:45,04-11-12 0:02,5,3,6,2.5,5,2,1,"4,690,518","4,065,115",0,"-281,431,063,138,522",0,0,"218,890,826,885,517",75,110,65,CC-CXL,B767-300,PDX-SFO-LIM-UIO,6,2.5,Only Pax,NO,NO,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-01-12 22:38,SFO,1,1
45,45,90944932,PDX,UIO,USA,Ecuador,NA_USA_West,SA_Ecuador_UIO,LAX,UIO,LIM,UIO,3,3,1,CARGA GENERAL,633484,SFO,JAVELIN LOGISTICS CORPORATION.,930101,D44,JAVELIN LOGISTICS CORPORATION.,LA,2580,P,04-11-12 0:00,04-11-12 13:19,04-11-12 15:36,5,3,6,2.5,5,2,1,"2,809,483","2,434,885",0,"-1,685,689,500,662",0,0,"131,109,183,384,822",75,110,65,CC-CYE,A319-100,PDX-SFO-LIM-UIO,6,2.5,Only Pax,NO,NO,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-01-12 22:38,SFO,1,1
0,45,90944943,PDX,UIO,USA,Ecuador,NA_USA_West,SA_Ecuador_UIO,LAX,UIO,PDX,SFO,1,1,1,CARGA GENERAL,633484,SFO,JAVELIN LOGISTICS CORPORATION.,7707,B69,JAVELIN LOGISTICS CORPORATION.,QJ,4,E,06-11-12 0:00,06-11-12 7:00,07-11-12 4:00,92,92,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,,,PDX-SFO-LIM-UIO,0,0,Only Pax,NO,NO,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,SFO,1,1
0,45,90944943,PDX,UIO,USA,Ecuador,NA_USA_West,SA_Ecuador_UIO,LAX,UIO,SFO,LIM,2,2,1,CARGA GENERAL,633484,SFO,JAVELIN LOGISTICS CORPORATION.,7707,B69,JAVELIN LOGISTICS CORPORATION.,LA,2609,P,08-11-12 0:00,08-11-12 11:45,09-11-12 0:05,92,92,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,B-767,B767-300,PDX-SFO-LIM-UIO,0,0,Only Pax,NO,NO,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,SFO,1,1
0,45,90944943,PDX,UIO,USA,Ecuador,NA_USA_West,SA_Ecuador_UIO,LAX,UIO,LIM,UIO,3,3,1,CARGA GENERAL,633484,SFO,JAVELIN LOGISTICS CORPORATION.,7707,B69,JAVELIN LOGISTICS CORPORATION.,LA,2580,P,09-11-12 0:00,09-11-12 13:00,09-11-12 15:25,92,92,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,B-767,B767-300,PDX-SFO-LIM-UIO,0,0,Only Pax,NO,NO,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,,SFO,1,1
45,45,90946181,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,MIA,EZE,1,1,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,456407,D44,DERCO AEROESPACE,4M,4521,P,11-10-12 0:00,11-10-12 20:45,12-10-12 6:58,219,218,218.35,218.35,303.1,213,1,"2,126,616",426,0,"-435,939,139,679,237",0,0,"217,974,439,579,785",436.7,964.31,874.79,LV-CKU,B767-300,MIA-EZE-SCL-COR-FRA-SCL,218.35,218.35,Standard,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,0,,,PESO,Flown,10-10-12 14:35,MIA,10,10
45,45,90946181,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,EZE,SCL,2,2,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,456407,D44,DERCO AEROESPACE,LA,532,P,12-10-12 0:00,12-10-12 20:55,12-10-12 23:35,219,218,218.35,218.35,303.1,213,1,"1,594,962",31.95,0,"-326,954,362,566,826",0,0,"163,480,833,588,625",436.7,964.31,874.79,CC-BDF,B767-300,MIA-EZE-SCL-COR-FRA-SCL,218.35,218.35,Standard,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10-10-12 14:35,MIA,10,10
45,45,90946181,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,SCL,LIM,3,3,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,456407,D44,DERCO AEROESPACE,LA,636,P,13-10-12 0:00,13-10-12 9:05,13-10-12 11:04,219,218,218.35,218.35,303.1,213,1,"1,594,962",31.95,0,"-326,954,362,566,826",0,0,"163,480,833,588,625",436.7,964.31,874.79,CC-CXF,B767-300,MIA-EZE-SCL-COR-FRA-SCL,218.35,218.35,Standard,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,2,1 PZA NO APTA POR PESO Y DIMENSIONES,,PESO,Flown,10-10-12 14:35,MIA,10,10
45,45,90946181,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,LIM,SCL,4,4,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,456407,D44,DERCO AEROESPACE,LA,601,P,17-10-12 0:00,18-10-12 1:41,18-10-12 7:14,"210,976,185,024,044","210,012,823,448,592",196.52,210.35,"291,994,893,519,579","20,519,601,557,133",1,"307,305","615,588",0,"-629,950,513,213,852",0,0,"314,982,293,587,637",420.7,964.31,874.79,CC-CWN,B767-300,MIA-EZE-SCL-COR-FRA-SCL,218.35,218.35,Standard,YES,YES,NO,NO,NO,NO,06-11-12 3:36,2,1,CARGA NO UBICADA EN EL ALMACEN,,PESO,Manifested,10-10-12 14:35,MIA,9,10
45,45,90946181,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,LIM,FRA,5,4,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,456407,D44,DERCO AEROESPACE,,,?,02-10-12 0:00,02-10-12 0:00,02-10-12 0:00,"802,381,497,595,603","798,717,655,140,829",21.84,8,"111,051,064,804,213","780,398,442,866,957",1,"4,381,948","8,777,843",0,-0.898264209596129,0,0,"449,142,139,027,394",16,964.31,874.79,,,MIA-EZE-SCL-COR-FRA-SCL,218.35,218.35,Standard,YES,YES,NO,NO,NO,NO,06-11-12 3:36,2,1,CARGA NO UBICADA EN EL ALMACEN,,PESO,Pending,10-10-12 14:35,MIA,1,10
45,45,90946181,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,FRA,SCL,6,5,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,456407,D44,DERCO AEROESPACE,LA,705,P,03-11-12 0:00,03-11-12 19:23,04-11-12 9:57,"2,190,501,488,436","218,049,919,853,446",21.84,21.84,"303,169,406,915,503","213,048,774,902,679",1,"1,357,855","2,720,032",0,"-278,349,365,231,584",0,0,"139,177,791,969,738",43.68,964.31,874.79,CC-CQC,A340-300,MIA-EZE-SCL-COR-FRA-SCL,218.35,218.35,Standard,YES,YES,NO,NO,NO,NO,06-11-12 3:36,2,1,,,PESO,Flown,10-10-12 14:35,MIA,1,10
45,45,90946181,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,SCL,COR,7,3,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,456407,D44,DERCO AEROESPACE,TMA,9820,T,09-11-12 0:00,09-11-12 13:00,13-11-12 19:00,219,218,218.35,218.35,303.1,213,1,"2,126,616",42.6,0,"-435,939,124,064,441",0,0,"217,974,431,772,212",436.7,964.31,874.79,,,MIA-EZE-SCL-COR-FRA-SCL,218.35,218.35,Standard,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,2,1 PZA NO APTA POR PESO Y DIMENSIONES,,PESO,Booked,10-10-12 14:35,MIA,10,10
45,45,90946181,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,FRA,SCL,8,5,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,456407,D44,DERCO AEROESPACE,,,?,04-11-12 0:00,04-11-12 0:00,04-11-12 0:00,"19,710,501,488,436","196,204,991,985,345",196.52,196.52,"27,279,694,069,155","191,704,877,490,268",1,"1,221,821","244,753",0,"-250,463,446,397,336",0,0,"125,234,521,047,712",393.04,964.31,874.79,,,MIA-EZE-SCL-COR-FRA-SCL,218.35,218.35,Standard,YES,YES,NO,NO,NO,NO,06-11-12 3:36,2,1,,,PESO,Pending,10-10-12 14:35,MIA,9,10
45,45,90946251,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,MIA,SCL,1,1,97,CONSOLIDADO,408335,MIA,OPERADORES MUNDIALES USA INC.,11401,D45,OPERADORES MUNDIALES USA INC.,LA,501,P,05-11-12 0:00,05-11-12 20:34,06-11-12 6:56,195,195,204.83,195.4,299.04,195,1,"3,912,661",829.59,0,0,0,0,"361,915,919,911,975",409.66,868.59,868.59,CC-CWN,B767-300,MIA-SCL-COR,204.83,195.4,Only Pax,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-05-12 11:31,MIA,12,12
45,45,90946251,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,SCL,COR,2,2,97,CONSOLIDADO,408335,MIA,OPERADORES MUNDIALES USA INC.,11401,D45,OPERADORES MUNDIALES USA INC.,LA,942,P,06-11-12 0:00,06-11-12 14:05,06-11-12 15:30,195,195,204.83,195.4,299.04,195,1,"1,839,388",39,0,0,0,0,"170,140,918,039,581",409.66,868.59,868.59,B-767,B767-300,MIA-SCL-COR,204.83,195.4,Only Pax,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,2,,,PESO,Booked,11-05-12 11:31,MIA,12,12
45,45,90946413,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,MIA,SCL,1,1,97,CONSOLIDADO,408335,MIA,OPERADORES MUNDIALES USA INC.,11398,D45,OPERADORES MUNDIALES USA INC.,LA,501,P,05-11-12 0:00,05-11-12 20:34,06-11-12 6:56,35,35,35.55,35.55,35.55,35.55,1,"6,963,832","2,281,904",0,0,0,0,"801,967,009,410,847",71.1,232.98,232.98,CC-CWN,B767-300,MIA-SCL-COR,35.55,35.55,Only Pax,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-05-12 11:31,MIA,4,4
45,45,90946413,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,SCL,COR,2,2,97,CONSOLIDADO,408335,MIA,OPERADORES MUNDIALES USA INC.,11398,D45,OPERADORES MUNDIALES USA INC.,LA,942,P,06-11-12 0:00,06-11-12 14:05,06-11-12 15:30,35,35,35.55,35.55,35.55,35.55,1,"2,169,804",7.11,0,0,0,0,"249,878,449,193,991",71.1,232.98,232.98,B-767,B767-300,MIA-SCL-COR,35.55,35.55,Only Pax,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Booked,11-05-12 11:31,MIA,4,4
0,45,90946450,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,MIA,VCP,1,1,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,950308,B69,OPERADORES MUNDIALES USA INC.,UC,1404,C,05-11-12 0:00,06-11-12 10:00,07-11-12 0:15,106,106,141.46,106.8,141.46,106.8,1,0,0,0,0,0,0,0,0,0,0,N778LA,B777-200F,MIA-VCP-SCL-COR,0,0,Only Pax,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Booked,11-05-12 11:31,MIA,10,10
0,45,90946450,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,VCP,SCL,2,2,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,950308,B69,OPERADORES MUNDIALES USA INC.,UC,1501,C,10-11-12 0:00,11-11-12 5:01,11-11-12 7:56,106,106,141.46,106.8,141.46,106.8,1,0,0,0,0,0,0,0,0,0,0,N772LA,B777-200F,MIA-VCP-SCL-COR,0,0,Only Pax,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Booked,11-05-12 11:31,MIA,10,10
0,45,90946450,MIA,COR,USA,Argentina,NA_USA_Florida,SA_Argentina_COR,MIA,COR,SCL,COR,3,3,1,CARGA GENERAL,408335,MIA,OPERADORES MUNDIALES USA INC.,950308,B69,OPERADORES MUNDIALES USA INC.,,,?,11-11-12 0:00,11-11-12 0:00,11-11-12 0:00,106,106,141.46,106.8,141.46,106.8,1,0,0,0,0,0,0,0,0,0,0,,,MIA-VCP-SCL-COR,0,0,Only Pax,YES,YES,NO,NO,NO,NO,06-11-12 3:36,1,,,,PESO,Pending,11-05-12 11:31,MIA,10,10
45,45,90951022,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,EZE,1,1,97,CONSOLIDADO,33230,MIA,ALEXIM TRADING CORPORATION,33230,MIA,ALEXIM TRADING CORPORATION,,,?,02-11-12 0:00,02-11-12 0:00,02-11-12 0:00,10886,10886,10886,10886,10766,10766,1,0,0,0,0,0,0,0,28847.9,28907.9,28907.9,,,MIA-EZE-SCL,10886,10886,only Cargo,YES,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,No Show doc 02/nov/2012 01:39,,PESO,Pending,10/19/2012 14:59:00,MIA,227,227
45,45,90951022,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,EZE,SCL,2,2,97,CONSOLIDADO,33230,MIA,ALEXIM TRADING CORPORATION,33230,MIA,ALEXIM TRADING CORPORATION,UC,1721,C,23-10-12 0:00,24-10-12 7:44,24-10-12 9:51,10666,10666,10790.09,10666,"105,484,251,331,986","105,484,251,331,986",1,28264.9,28323.69,0,0,0,0,0,28264.9,28907.9,28907.9,N776LA,B777-200F,MIA-EZE-SCL,10886,10886,only Cargo,YES,YES,NO,NO,NO,NO,05-11-12 3:08,2,1,,,PESO,Flown,10/19/2012 14:59:00,MIA,225,227
45,45,90951022,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,EZE,SCL,3,2,97,CONSOLIDADO,33230,MIA,ALEXIM TRADING CORPORATION,33230,MIA,ALEXIM TRADING CORPORATION,LA,2429,P,02-11-12 0:00,02-11-12 9:12,02-11-12 11:18,220,220,95.91,220,"217,574,866,801,396","217,574,866,801,396",1,583,"5,842,126",0,0,0,0,0,583,28907.9,28907.9,CC-CXK,B767-300,MIA-EZE-SCL,10886,10886,only Cargo,YES,YES,NO,NO,NO,NO,05-11-12 3:08,2,1,,,PESO,Flown,10/19/2012 14:59:00,MIA,2,227
45,45,90951081,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,1,1,617,MISCELANEO (CLASE 9),33230,MIA,ALEXIM TRADING CORPORATION,923544,D44,ALEXIM TRADING CORPORATION,LA,501,P,01-11-12 0:00,01-11-12 21:22,02-11-12 6:44,"406,995,250,930,561","406,995,250,930,561",3314.53,4070,"397,972,018,996,278","397,972,018,996,278",1,10785.5,10830.02,0,0,0,0,"296,816,843,935,356","107,854,988,127,326",36487.22,36487.22,CC-CRH,B767-300,MIA-SCL,13712.16,13712.16,only Cargo,YES,YES,NO,NO,NO,NO,06-11-12 3:36,2,1,,,PESO,Flown,11-01-12 0:20,MIA,73,302
45,45,90951081,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,2,1,617,MISCELANEO (CLASE 9),33230,MIA,ALEXIM TRADING CORPORATION,923544,D44,ALEXIM TRADING CORPORATION,LA,503,P,01-11-12 0:00,01-11-12 22:30,02-11-12 7:41,"161,570,114,701,112","161,570,114,701,112",3586.96,1615.72,"157,988,046,813,923","157,988,046,813,923",1,"4,281,657","4,299,332",0,0,0,0,"117,831,175,717,142","428,165,752,867,528",36487.22,36487.22,CC-BDG,B767-300,MIA-SCL,13712.16,13712.16,only Cargo,YES,YES,NO,NO,NO,NO,06-11-12 3:36,2,1,,,PESO,Flown,11-01-12 0:20,MIA,79,302
45,45,90951081,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,3,1,617,MISCELANEO (CLASE 9),33230,MIA,ALEXIM TRADING CORPORATION,923544,D44,ALEXIM TRADING CORPORATION,LA,561,P,02-11-12 0:00,02-11-12 7:52,02-11-12 19:35,"506,045,095,156,416","506,045,095,156,416",5766.37,5060.51,"494,825,892,346,647","494,825,892,346,647",1,13410.35,13465.71,0,0,0,0,"36,905,272,607,265","134,103,500,237,891",36487.22,36487.22,CC-BDE,B767-300,MIA-SCL,13712.16,13712.16,only Cargo,YES,YES,NO,NO,NO,NO,06-11-12 3:36,2,1,,,PESO,Flown,11-01-12 0:20,MIA,127,302
45,45,90951081,MIA,SCL,USA,Chile,NA_USA_Florida,SA_Chile,MIA,SCL,MIA,SCL,4,1,617,MISCELANEO (CLASE 9),33230,MIA,ALEXIM TRADING CORPORATION,923544,D44,ALEXIM TRADING CORPORATION,LA,503,P,02-11-12 0:00,02-11-12 22:27,03-11-12 7:52,"296,589,539,211,911","296,589,539,211,911",1044.3,2965.93,"290,014,041,843,152","290,014,041,843,152",1,"7,859,714","7,892,159",0,0,0,0,"216,299,260,163,045","785,971,363,480,298",36487.22,36487.22,CC-BDD,B767-300,MIA-SCL,13712.16,13712.16,only Cargo,YES,YES,NO,NO,NO,NO,06-11-12 3:36,2,1,,,PESO,Flown,11-01-12 0:20,MIA,23,302
45,45,90951280,MIA,EZE,USA,Argentina,NA_USA_Florida,SA_Argentina_EZE,MIA,EZE,MIA,EZE,1,1,517,OTROS DG,33230,MIA,ALEXIM TRADING CORPORATION,922062,D44,ALEXIM TRADING CORPORATION,UC,1109,C,02-11-12 0:00,02-11-12 11:52,02-11-12 17:11,7500,7500,7297.06,7297.06,7144.77,7140,1,19337.21,33061.77,0,0,0,0,"135,995,598,071,853",19337.21,33061.77,33061.77,N776LA,B777-200F,MIA-EZE,7297.06,7297.06,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,0,,,PESO,Flown,10/31/2012 22:45:00,MIA,167,100
45,45,90951291,MIA,MVD,USA,Uruguay,NA_USA_Florida,SA_Uruguay,MIA,MVD,MIA,MVD,1,1,1,CARGA GENERAL,33230,MIA,ALEXIM TRADING CORPORATION,958904,D44,PIDATA SUPPLIES LLC,UC,1107,C,03-11-12 0:00,03-11-12 8:30,03-11-12 20:43,1219,1219,1219,1219,1220,1220,1,2192.75,4627.2,0,0,0,0,"22,551,500,951,891",2192.75,4627.2,4627.2,N312LA,B767-300F,MIA-MVD,1219,1219,Standard,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 17:49,MIA,3,3
45,45,90951313,MIA,MVD,USA,Uruguay,NA_USA_Florida,SA_Uruguay,MIA,MVD,MIA,MVD,1,1,97,CONSOLIDADO,33230,MIA,ALEXIM TRADING CORPORATION,958897,D44,CATERPILLAR INC.,UC,1107,C,03-11-12 0:00,03-11-12 8:30,03-11-12 20:43,1169,1100,1068.96,1068.96,1068,1068,1,1924.13,4354.93,0,0,0,0,"197,580,007,975,067",1924.13,4354.93,4354.93,N312LA,B767-300F,MIA-MVD,1068.96,1068.96,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,3,,,PESO,Flown,11-01-12 16:29,MIA,56,56
45,45,90951335,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,1,1,519,COURIER,33230,MIA,ALEXIM TRADING CORPORATION,33230,MIA,ALEXIM TRADING CORPORATION,LA,2511,P,02-11-12 0:00,02-11-12 23:43,03-11-12 4:14,200,200,54.07,37,91.82,30,1,129.77,194.77,0,0,0,0,0,129.77,194.77,194.77,CC-BDA,B767-300,MIA-LIM,54.07,37,Xps,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,0,,,PESO,Flown,11-02-12 19:15,MIA,1,3
45,45,90951906,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,1,1,97,CONSOLIDADO,33230,MIA,ALEXIM TRADING CORPORATION,921970,D44,CATERPILLAR INC.,LA,2515,P,01-11-12 0:00,01-11-12 18:46,01-11-12 23:26,4008,4000,5277,5277,5270.68,5140,1,11345.55,11410.55,0,0,0,0,0,8490.69,8555.69,8555.69,CC-CXC,B767-300,MIA-LIM,5277,5277,Only Pax,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,95,,,PESO,Flown,11-01-12 15:55,MIA,5,10
45,45,90951910,MIA,LIM,USA,Peru,NA_USA_Florida,SA_Peru,MIA,LIM,MIA,LIM,1,1,97,CONSOLIDADO,33230,MIA,ALEXIM TRADING CORPORATION,33230,MIA,ALEXIM TRADING CORPORATION,LA,2515,P,02-11-12 0:00,02-11-12 18:37,02-11-12 23:11,4008,4000,1890,1890,1696,1696,1,4063.5,4128.5,0,0,0,0,0,4063.5,4128.5,4128.5,CC-CXL,B767-300,MIA-LIM,1890,1890,ALLOCATION LD,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,,,PESO,Flown,11-02-12 15:24,MIA,52,10
45,45,90953240,MIA,SJO,USA,Costa_Rica,NA_USA_Florida,CA_Costa_Rica,MIA,SJO,MIA,SJO,1,1,519,COURIER,133853,MIA,FEDEX-CARIBBEAN TRANSPORTATION SERV.,133853,MIA,FEDEX-CARIBBEAN TRANSPORTATION SERV.,UC,1201,C,06-11-12 0:00,06-11-12 0:00,06-11-12 1:50,2004,2000,1815,1230,1204,1204,1,"1,865,116","1,865,116",0,0,0,0,0,2541,2541,2541,N418LA,B767-300F,MIA-SJO,1815,1230,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-05-12 15:24,MIA,8,10
45,45,90953251,MIA,SJO,USA,Costa_Rica,NA_USA_Florida,CA_Costa_Rica,MIA,SJO,MIA,SJO,1,1,519,COURIER,133853,MIA,FEDEX-CARIBBEAN TRANSPORTATION SERV.,7714,D45,FEDEX-CARIBBEAN TRANSPORTATION SERV.,UC,1201,C,01-11-12 0:00,01-11-12 2:12,01-11-12 2:58,2004,2000,1332,1305,1301,1301,1,1864.8,1864.8,0,0,0,0,0,1864.8,1864.8,1864.8,N418LA,B767-300F,MIA-SJO,1332,1305,only Cargo,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,10/31/2012 14:46:00,MIA,9,10
0,45,90953262,MIA,SJO,USA,Costa_Rica,NA_USA_Florida,CA_Costa_Rica,MIA,SJO,MIA,SJO,1,1,1,CARGA GENERAL,133853,MIA,FEDEX-CARIBBEAN TRANSPORTATION SERV.,939290,B69,FEDEX-CARIBBEAN TRANSPORTATION SERV,UC,1201,C,07-11-12 0:00,06-11-12 22:00,07-11-12 2:30,2000,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,N418LA,B767-300F,MIA-SJO,0,0,ALLOCATION MD,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,1,No Show 02/nov/2012 00:39,,PESO,Booked,,MIA,2,2
0,45,90953273,MIA,SJO,USA,Costa_Rica,NA_USA_Florida,CA_Costa_Rica,MIA,SJO,MIA,SJO,1,1,519,COURIER,133853,MIA,FEDEX-CARIBBEAN TRANSPORTATION SERV.,133853,MIA,FEDEX-CARIBBEAN TRANSPORTATION SERV.,UC,1201,C,03-11-12 0:00,03-11-12 0:15,03-11-12 2:10,2004,2000,385,248,363.44,247,1,0,0,0,0,0,0,0,0,0,0,N418LA,B767-300F,MIA-SJO,0,0,ALLOCATION MD,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,1,,,PESO,Flown,11-02-12 15:00,MIA,3,10
0,45,90953284,MIA,SJO,USA,Costa_Rica,NA_USA_Florida,CA_Costa_Rica,MIA,SJO,MIA,SJO,1,1,1,CARGA GENERAL,133853,MIA,FEDEX-CARIBBEAN TRANSPORTATION SERV.,921426,B69,FEDEX-CARIBBEAN TRANSPORTATION SERV.,UC,1201,C,08-11-12 0:00,07-11-12 22:00,07-11-12 23:45,2004,2000,2004,2000,2004,2000,0,0,0,0,0,0,0,0,0,0,0,N418LA,B767-300F,MIA-SJO,0,0,only Cargo,NO,YES,NO,NO,NO,NO,05-11-12 3:08,1,,,,PESO,Booked,,MIA,10,10
45,45,90953310,MIA,SJO,USA,Costa_Rica,NA_USA_Florida,CA_Costa_Rica,MIA,SJO,MIA,SJO,1,1,519,COURIER,133853,MIA,FEDEX-CARIBBEAN TRANSPORTATION SERV.,133853,MIA,FEDEX-CARIBBEAN TRANSPORTATION SERV.,UC,1201,C,06-11-12 0:00,06-11-12 0:00,06-11-12 1:50,802,800,881,775,766,766,1,1233.4,1233.4,0,0,0,0,0,1233.4,1233.4,1233.4,N418LA,B767-300F,MIA-SJO,881,775,Xps,NO,YES,NO,NO,NO,NO,06-11-12 3:36,1,0,,,PESO,Flown,11-05-12 15:24,MIA,4,4
